id,nhogar,miembro,comuna,dominio,edad,sexo,parentes_2,p5_2,p6_a,p6_b,estado,categori,t13,t14,t18,t28,t29,t29a,t30,sem_hs,t33,t34,t35,t37_cod_2,t37_coda_2,t38,t39,t40,t41_cod_2,t47,t48,t51_bis,i1,i4,i6_3,i10,i11,codioph,ioph_2,codioph_neto,ioph_neto_2,codios,ios_2,codioa,ioa_2,codlab,inglab_2,codi3_1x,i3_1x_2,codi3_2x,i3_2x_2,codi3_8x,i3_8x_2,codi3_est,i3_est_2,codi3_otr,i3_otr_2,codnolab,ingnolab_2,coding,ingtot_2,codi_tot,itfb_2,ipcfb_2,e2,e4,e6,e8,e12,e13,e14,edad_30,nivel,aesc,m1,m1_2,m2_anio,m3_anio,tipcob2_2,sn1_1,sn1_7,sn1_2,sn1_3,sn1_4,sn1_5,s8,sn14,sn16,s28,s29,fexp,sexotexto
5225,1,1,1,resto ciudad,75,mujer,1,5,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5200,2,0,2,0,1,600,2,0,1,5800,1,5800,1,5800,5800,2,0,0,0,Primario común,1,0,74,3,7,6,6,0,1971,2,1,2,2,2,2,2,2,0,Regular,1,1,146,mujer
5226,1,1,9,villas emergencia,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10000,2,0,2,0,2,0,2,0,1,10000,1,10000,9,22000,5500,2,0,0,0,Primario común,1,0,75,3,7,3,3,0,1958,2,1,2,2,2,2,2,2,0,Bueno,1,4,34,mujer
5226,1,2,9,villas emergencia,46,mujer,3,2,0,0,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,22000,5500,2,0,0,0,Primario común,1,0,45,3,7,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,1,1,34,mujer
5226,1,3,9,villas emergencia,33,varon,4,2,0,0,ocupado,3,0,0,0,0,0,0,1,72,2,0,2,4803,3,2,2,2,30324,0,0,1,1,0,2,0,0,9,12000,9,12000,0,0,2,0,9,12000,2,0,2,0,2,0,2,0,2,0,2,0,9,12000,9,22000,5500,2,0,0,0,Secundario/ medio común,2,4,33,4,11,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,0,0,34,varon
5226,1,4,9,villas emergencia,6,mujer,5,0,3,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22000,5500,1,1,2,0,No corresponde,0,0,5,1,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,0,0,34,mujer
5227,1,1,2,resto ciudad,75,mujer,1,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5500,2,0,9,6000,2,0,2,0,9,11500,9,11500,9,18000,9000,2,0,0,0,Primario común,1,0,75,3,7,1,1,0,1995,2,1,2,2,2,2,2,2,0,Bueno,1,2,153,mujer
5227,1,2,2,resto ciudad,78,varon,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6500,2,0,2,0,2,0,2,0,1,6500,1,6500,9,18000,9000,2,0,0,0,Primario común,1,0,78,3,7,1,1,0,1995,2,1,2,2,2,2,2,1,1,Regular,0,0,153,varon
5228,1,1,7,resto ciudad,75,varon,1,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5500,2,0,2,0,2,0,2,0,1,5500,1,5500,9,34000,8500,2,0,0,0,Primario común,1,0,75,3,7,6,6,0,1973,2,1,2,2,2,2,2,2,0,Bueno,0,0,122,varon
5228,1,2,7,resto ciudad,75,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5500,2,0,2,0,2,0,2,0,1,5500,1,5500,9,34000,8500,2,0,0,0,Primario común,1,0,74,3,7,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,1,2,122,mujer
5228,1,3,7,resto ciudad,27,mujer,3,1,0,0,ocupado,3,0,0,0,0,0,0,1,48,2,0,2,4803,3,2,2,5,30203,0,0,1,1,0,2,0,0,9,23000,9,23000,0,0,2,0,9,23000,2,0,2,0,2,0,2,0,2,0,2,0,9,23000,9,34000,8500,2,0,0,0,Secundario/ medio común,1,0,26,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,1,1,122,mujer
5228,1,4,7,resto ciudad,3,mujer,5,0,95,3,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34000,8500,1,2,17,0,No corresponde,0,0,3,1,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,0,0,122,mujer
5229,1,1,7,resto ciudad,75,mujer,1,4,0,0,ocupado,3,0,0,0,0,0,0,1,10,1,1,2,9700,9,0,0,0,57314,0,0,3,1,0,2,0,0,1,1200,1,1200,0,0,2,0,1,1200,1,11000,2,0,2,0,2,0,2,0,1,11000,1,12200,1,12200,12200,2,0,0,0,Primario común,1,0,75,3,7,3,3,0,1959,2,1,2,2,2,2,2,2,0,Muy bueno,2,0,171,mujer
5230,1,1,5,inquilinatos hoteles inmuebles tomados,75,mujer,1,3,0,0,ocupado,2,0,0,0,0,0,0,1,16,1,1,2,9503,8,2,1,1,82123,2,0,0,0,0,0,2,0,1,1500,1,1500,0,0,2,0,1,1500,1,10000,2,0,2,0,2,0,2,0,1,10000,1,11500,1,14740,7370,2,0,0,0,Primario común,1,0,74,3,7,1,1,0,1970,2,1,2,2,2,2,2,1,2,Muy bueno,1,1,88,mujer
5230,1,2,5,inquilinatos hoteles inmuebles tomados,46,mujer,3,6,0,0,inactivo,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3240,2,0,2,0,2,0,2,0,1,3240,1,3240,1,14740,7370,2,0,0,0,Universitario,1,0,45,7,17,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,2,0,88,mujer
5231,1,1,12,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10000,2,0,2,0,2,0,2,0,1,10000,1,10000,1,10000,10000,2,0,0,0,Secundario/ medio común,2,3,75,4,10,2,2,0,1946,5,1,2,2,1,2,2,2,0,Muy bueno,1,3,443,mujer
5232,1,1,5,resto ciudad,75,mujer,1,3,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7000,1,3500,2,0,2,0,2,0,1,10500,1,10500,1,10500,10500,2,0,0,0,Secundario/ medio común,1,0,74,5,12,1,1,0,1975,4,2,2,2,1,2,2,2,0,Bueno,2,0,280,mujer
5233,1,1,1,resto ciudad,75,mujer,1,3,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10200,2,0,2,0,2,0,2,0,1,10200,1,10200,1,10200,10200,2,0,0,0,Secundario/ medio común,1,0,74,5,12,1,1,0,1969,2,1,2,2,2,2,2,2,0,Muy bueno,1,3,83,mujer
5234,1,1,14,resto ciudad,75,mujer,1,3,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,13000,2,0,2,0,2,0,2,0,1,13000,1,13000,1,50000,25000,2,0,0,0,Secundario/ medio común,1,0,75,5,12,3,3,0,1947,4,2,2,2,1,2,2,2,0,Bueno,1,2,206,mujer
5234,1,2,14,resto ciudad,34,varon,5,6,0,0,ocupado,3,0,0,0,0,0,0,2,57,2,0,2,8600,7,1,3,4,40311,0,0,1,1,0,2,0,0,1,25000,1,25000,1,12000,2,0,1,37000,2,0,2,0,2,0,2,0,2,0,2,0,1,37000,1,50000,25000,2,0,0,0,Universitario,1,0,33,7,17,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,0,0,206,varon
5235,1,1,8,resto ciudad,75,varon,1,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5800,2,0,2,0,2,0,2,0,1,5800,1,5800,1,11600,5800,2,0,0,0,Secundario/ medio común,1,0,74,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,140,varon
5235,1,2,8,resto ciudad,73,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5800,2,0,2,0,2,0,2,0,1,5800,1,5800,1,11600,5800,2,0,0,0,Secundario/ medio común,1,0,72,5,12,1,1,0,1,2,1,2,2,2,2,2,1,1,Regular,1,3,140,mujer
5236,1,1,13,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,20000,2,0,2,0,2,0,2,0,9,20000,9,20000,9,20000,20000,2,0,0,0,Secundario/ medio común,1,0,999,5,12,3,3,0,1976,2,1,2,2,2,2,2,2,0,Bueno,2,0,228,mujer
5237,1,1,4,resto ciudad,75,varon,1,3,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7000,2,0,2,0,2,0,2,0,1,7000,1,7000,1,13000,6500,2,0,0,0,Secundario/ medio común,1,0,74,5,12,3,3,0,1970,2,1,2,2,2,2,2,2,0,Bueno,0,0,93,varon
5237,1,2,4,resto ciudad,22,varon,3,6,1,95,inactivo,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,6000,2,0,2,0,1,6000,1,6000,1,13000,6500,1,2,12,3,No corresponde,0,0,21,6,14,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,93,varon
5238,1,1,14,resto ciudad,75,varon,1,2,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,2202,1,2,3,4,80332,0,0,1,1,0,2,0,0,1,15000,1,15000,0,0,2,0,1,15000,1,10395,2,0,2,0,2,0,2,0,1,10395,1,25395,1,30395,15198,2,0,0,0,Secundario/ medio común,1,0,74,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,0,0,213,varon
5238,1,2,14,resto ciudad,70,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5000,2,0,2,0,2,0,2,0,1,5000,1,5000,1,30395,15198,2,0,0,0,Secundario/ medio común,1,0,69,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,2,0,213,mujer
5239,1,1,13,resto ciudad,75,mujer,1,6,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,28000,2,0,2,0,2,0,2,0,1,28000,1,28000,1,28000,28000,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1,5,1,2,2,2,1,2,2,0,Bueno,2,0,347,mujer
5240,1,1,4,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9000,2,0,1,2000,2,0,2,0,1,11000,1,11000,1,11000,11000,2,0,0,0,Secundario/ medio común,2,3,75,4,10,6,6,0,1968,2,1,2,2,2,2,2,2,0,Bueno,1,2,154,mujer
5241,1,1,7,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,6000,2,0,2,0,2,0,2,0,9,6000,9,6000,9,6000,6000,2,0,0,0,Secundario/ medio común,1,0,74,5,12,1,1,0,1,5,1,2,2,1,2,2,2,0,Bueno,1,2,253,mujer
5242,1,1,5,resto ciudad,75,varon,1,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10000,9,3800,2,0,2,0,2,0,9,13800,9,13800,9,32300,16150,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1,5,1,2,2,1,2,2,2,0,Bueno,0,0,233,varon
5242,1,2,5,resto ciudad,73,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10000,9,8500,2,0,2,0,2,0,9,18500,9,18500,9,32300,16150,2,0,0,0,Universitario,2,10,73,6,12,1,1,0,1,5,1,2,2,1,2,2,2,0,Bueno,2,0,233,mujer
5243,1,1,3,resto ciudad,75,varon,1,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,13000,2,0,2,0,2,0,2,0,1,13000,1,13000,1,33000,16500,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1,5,1,2,2,1,2,2,2,0,Malo,0,0,104,varon
5243,1,2,3,resto ciudad,78,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20000,2,0,2,0,2,0,2,0,1,20000,1,20000,1,33000,16500,2,0,0,0,Secundario/ medio común,1,0,77,5,12,1,1,0,1,5,1,2,2,1,2,2,2,0,Bueno,1,2,104,mujer
5244,1,1,12,resto ciudad,75,varon,1,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7000,2,0,2,0,2,0,2,0,1,7000,1,7000,1,7000,7000,2,0,0,0,Secundario/ medio común,2,2,75,4,9,4,4,1957,1957,2,1,2,2,2,2,2,2,0,Bueno,0,0,333,varon
5245,1,1,2,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,7900,2,0,2,0,2,0,2,0,9,7900,9,7900,9,7900,7900,2,0,0,0,Secundario/ medio común,1,0,75,5,12,3,3,0,1977,2,1,2,2,2,2,2,2,0,Bueno,1,2,164,mujer
5246,1,1,7,resto ciudad,75,mujer,1,4,0,0,ocupado,1,0,0,0,0,0,0,1,40,2,0,2,5601,3,2,2,3,6001,1,1,0,0,0,0,1,2,9,15000,9,15000,0,0,2,0,9,15000,1,10000,2,0,2,0,2,0,2,0,1,10000,9,25000,9,25000,25000,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1950,4,2,2,2,1,2,2,2,0,Bueno,1,2,193,mujer
5247,1,1,13,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5500,1,2000,2,0,2,0,2,0,1,7500,1,7500,1,7500,7500,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1990,4,2,2,2,1,2,2,2,0,Bueno,1,4,248,mujer
5248,1,1,14,resto ciudad,75,varon,1,4,0,0,ocupado,2,0,0,0,1,1,2,0,0,0,0,2,4000,2,2,1,1,72113,2,0,0,0,0,0,2,0,9,7000,9,7000,0,0,2,0,9,7000,1,40000,2,0,2,0,2,0,2,0,1,40000,9,47000,9,47000,47000,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1987,2,1,2,2,2,2,2,2,0,Bueno,0,0,457,varon
5249,1,1,4,resto ciudad,75,mujer,1,6,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8500,2,0,2,0,2,0,2,0,1,8500,1,8500,1,8500,8500,2,0,0,0,Secundario/ medio común,2,2,75,4,9,2,2,0,1993,2,1,2,2,2,2,2,2,0,Bueno,2,0,328,mujer
5250,1,1,6,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5661,2,0,2,0,2,0,2,0,1,5661,1,5661,1,5661,2831,2,0,0,0,Secundario/ medio común,2,5,74,4,11,1,1,0,1,2,1,2,2,2,2,2,2,0,Regular,1,3,237,mujer
5250,1,2,6,resto ciudad,16,mujer,5,6,95,95,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,5661,2831,2,0,0,0,Secundario/ medio común,2,2,16,4,9,4,4,2003,2003,1,2,2,2,2,2,2,2,0,Muy bueno,2,0,237,mujer
5251,1,1,1,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5800,2,0,2,0,2,0,2,0,1,5800,1,5800,1,5800,5800,2,0,0,0,Secundario/ medio común,2,2,75,4,9,3,3,0,1959,2,1,2,2,2,2,2,2,0,Bueno,1,3,115,mujer
5252,1,1,8,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,18000,2,0,2,0,2,0,2,0,1,18000,1,18000,1,18000,18000,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,1,2,96,mujer
5253,1,1,4,resto ciudad,75,varon,1,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5300,2,0,2,0,2,0,2,0,1,5300,1,5300,1,22500,11250,2,0,0,0,Secundario/ medio común,2,2,74,4,9,1,1,0,1,2,1,2,2,2,2,2,2,0,Regular,0,0,107,varon
5253,1,2,4,resto ciudad,74,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,17200,2,0,2,0,2,0,2,0,1,17200,1,17200,1,22500,11250,2,0,0,0,Secundario/ medio común,2,2,74,4,9,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,1,1,107,mujer
5254,1,1,8,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,12500,1,2400,2,0,2,0,2,0,1,14900,1,14900,1,14900,14900,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,1,2,87,mujer
5255,1,1,14,resto ciudad,75,mujer,1,3,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5500,2,0,2,0,2,0,2,0,1,5500,1,5500,1,5500,5500,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Regular,1,3,355,mujer
5256,1,1,1,inquilinatos hoteles inmuebles tomados,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4900,2,0,2,0,2,0,2,0,1,4900,1,4900,1,4900,4900,2,0,0,0,Secundario/ medio común,1,0,75,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Regular,2,0,76,mujer
5257,1,1,3,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,26000,2,0,2,0,2,0,2,0,1,26000,1,26000,1,26000,26000,2,0,0,0,Secundario/ medio común,1,0,75,5,12,2,2,0,1979,2,1,2,2,2,2,2,2,0,Excelente,1,1,67,mujer
5258,1,1,8,resto ciudad,75,varon,1,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5600,2,0,2,0,2,0,2,0,1,5600,1,5600,1,19000,6333,2,0,0,0,Secundario/ medio común,2,3,75,4,10,1,1,0,1,2,1,2,2,2,2,2,1,3,Regular,0,0,258,varon
5258,1,2,8,resto ciudad,73,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5600,2,0,2,0,2,0,2,0,1,5600,1,5600,1,19000,6333,2,0,0,0,Primario común,1,0,73,3,7,3,3,0,1950,2,1,2,2,2,2,2,2,0,Malo,1,3,258,mujer
5258,1,3,8,resto ciudad,78,mujer,7,3,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7800,2,0,2,0,2,0,2,0,1,7800,1,7800,1,19000,6333,2,0,0,0,Secundario/ medio común,2,3,78,4,10,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,2,0,258,mujer
5259,1,1,10,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5000,2,0,2,0,2,0,2,0,1,5000,1,5000,1,5000,5000,2,0,0,0,Terciario/ superior no universitario,1,0,75,7,15,3,3,0,1974,2,1,2,2,2,2,2,2,0,Bueno,1,3,424,mujer
5260,1,1,2,resto ciudad,75,mujer,1,6,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5600,2,0,9,5000,2,0,2,0,9,10600,9,10600,9,10600,10600,2,0,0,0,Terciario/ superior no universitario,1,0,75,7,15,6,6,0,1970,2,1,2,2,2,2,2,2,0,Excelente,2,0,218,mujer
5261,1,1,5,resto ciudad,75,mujer,1,6,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5900,2,0,1,4000,2,0,2,0,1,9900,1,9900,1,9900,9900,2,0,0,0,Terciario/ superior no universitario,2,2,75,6,14,5,5,1978,1978,4,2,2,2,1,2,2,2,0,Bueno,1,1,400,mujer
5262,1,1,13,resto ciudad,75,mujer,1,6,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,15000,2,0,2,0,2,0,2,0,1,15000,1,15000,9,27500,13750,2,0,0,0,Terciario/ superior no universitario,1,0,74,7,15,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,2,0,266,mujer
5262,1,2,13,resto ciudad,62,mujer,8,6,0,0,ocupado,3,0,0,0,0,0,0,1,26,2,0,2,6800,5,2,2,2,30312,0,0,3,1,0,2,0,0,9,7000,9,7000,0,0,2,0,9,7000,1,5500,2,0,2,0,2,0,2,0,1,5500,9,12500,9,27500,13750,2,0,0,0,Secundario/ medio común,1,0,62,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,2,0,266,mujer
5263,1,1,12,resto ciudad,75,varon,1,1,0,0,inactivo,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,11800,2,0,2,0,2,0,2,0,1,11800,1,11800,1,24800,12400,2,0,0,0,Terciario/ superior no universitario,1,0,75,7,15,1,1,0,1,5,1,2,2,1,2,2,2,0,Regular,0,0,66,varon
5263,1,2,12,resto ciudad,42,mujer,2,1,0,0,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,13000,2,0,2,0,2,0,2,0,1,13000,1,13000,1,24800,12400,2,0,0,0,Secundario/ medio común,2,2,41,4,9,1,1,0,1,2,1,2,2,2,2,2,2,0,Regular,1,3,66,mujer
5264,1,1,9,resto ciudad,75,varon,1,5,0,0,ocupado,3,0,0,0,0,0,0,1,44,2,0,2,4804,3,2,2,2,30334,0,0,3,1,0,2,0,0,1,20000,1,20000,0,0,2,0,1,20000,1,5500,2,0,2,0,2,0,2,0,1,5500,1,25500,1,25500,25500,2,0,0,0,Terciario/ superior no universitario,2,3,75,6,14,2,2,0,1976,4,2,2,2,1,2,2,2,0,Bueno,0,0,240,varon
5265,1,1,2,resto ciudad,75,mujer,1,4,0,0,ocupado,3,0,0,0,0,0,0,1,3,2,0,2,4804,3,2,2,2,82314,0,0,3,2,3,0,0,0,9,5800,9,5800,0,0,2,0,2,0,1,5600,2,0,2,0,2,0,2,0,1,5600,1,5600,1,5600,5600,2,0,0,0,Terciario/ superior no universitario,1,0,74,7,15,2,2,0,1966,2,1,2,2,2,2,2,2,0,Regular,1,2,183,mujer
5266,1,1,13,resto ciudad,75,mujer,1,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,18000,2,0,2,0,2,0,2,0,1,18000,1,18000,1,18000,18000,2,0,0,0,Terciario/ superior no universitario,1,0,75,7,15,3,3,0,1979,3,2,1,2,2,2,2,2,0,Bueno,2,0,359,mujer
